,record_id,label,classifier,querier,balancer,feature_extractor,training_set,time,note,tags,user_id
403,3182,0,svm,max,balanced,tfidf,403,1750427338.9670033,,,
404,2114,0,svm,max,balanced,tfidf,404,1750427338.9820008,,,
405,3549,0,svm,max,balanced,tfidf,405,1750427338.9965887,,,
406,519,0,svm,max,balanced,tfidf,406,1750427339.0112998,,,
407,2266,0,svm,max,balanced,tfidf,407,1750427339.0265808,,,
408,6472,0,svm,max,balanced,tfidf,408,1750427339.0423825,,,
409,5879,0,svm,max,balanced,tfidf,409,1750427339.0558417,,,
410,7131,0,svm,max,balanced,tfidf,410,1750427339.0696702,,,
411,6372,0,svm,max,balanced,tfidf,411,1750427339.0830455,,,
412,4037,0,svm,max,balanced,tfidf,412,1750427339.0971816,,,
413,2882,0,svm,max,balanced,tfidf,413,1750427339.1108787,,,
414,5531,0,svm,max,balanced,tfidf,414,1750427339.1256895,,,
415,5892,0,svm,max,balanced,tfidf,415,1750427339.1391647,,,
416,1757,0,svm,max,balanced,tfidf,416,1750427339.1524065,,,
417,6060,0,svm,max,balanced,tfidf,417,1750427339.1666605,,,
418,5840,0,svm,max,balanced,tfidf,418,1750427339.180255,,,
419,4070,0,svm,max,balanced,tfidf,419,1750427339.1941476,,,
420,2698,0,svm,max,balanced,tfidf,420,1750427339.207819,,,
421,7333,0,svm,max,balanced,tfidf,421,1750427339.2215862,,,
422,6137,0,svm,max,balanced,tfidf,422,1750427339.2352135,,,
423,4218,0,svm,max,balanced,tfidf,423,1750427339.2499683,,,
424,7728,0,svm,max,balanced,tfidf,424,1750427339.2647774,,,
425,6759,0,svm,max,balanced,tfidf,425,1750427339.2784736,,,
426,7412,0,svm,max,balanced,tfidf,426,1750427339.2923722,,,
427,8585,0,svm,max,balanced,tfidf,427,1750427339.3062313,,,
428,4827,0,svm,max,balanced,tfidf,428,1750427339.3198195,,,
429,6617,0,svm,max,balanced,tfidf,429,1750427339.3334072,,,
430,3782,0,svm,max,balanced,tfidf,430,1750427339.3476064,,,
431,3359,0,svm,max,balanced,tfidf,431,1750427339.3618565,,,
432,1095,0,svm,max,balanced,tfidf,432,1750427339.3766267,,,
433,214,0,svm,max,balanced,tfidf,433,1750427339.3902082,,,
434,7247,0,svm,max,balanced,tfidf,434,1750427339.4035542,,,
435,5554,0,svm,max,balanced,tfidf,435,1750427339.4168031,,,
436,5884,0,svm,max,balanced,tfidf,436,1750427339.4310298,,,
437,8188,0,svm,max,balanced,tfidf,437,1750427339.4442677,,,
438,8274,0,svm,max,balanced,tfidf,438,1750427339.4591007,,,
439,6649,0,svm,max,balanced,tfidf,439,1750427339.4731236,,,
440,192,0,svm,max,balanced,tfidf,440,1750427339.4870877,,,
441,3925,0,svm,max,balanced,tfidf,441,1750427339.5012949,,,
442,6104,0,svm,max,balanced,tfidf,442,1750427339.5149302,,,
443,4590,0,svm,max,balanced,tfidf,443,1750427339.5279534,,,
444,4334,0,svm,max,balanced,tfidf,444,1750427339.5424411,,,
445,3319,0,svm,max,balanced,tfidf,445,1750427339.556164,,,
446,6643,0,svm,max,balanced,tfidf,446,1750427339.5705106,,,
447,3521,0,svm,max,balanced,tfidf,447,1750427339.5851562,,,
448,4181,0,svm,max,balanced,tfidf,448,1750427339.5990016,,,
449,8296,0,svm,max,balanced,tfidf,449,1750427339.61237,,,
450,4704,0,svm,max,balanced,tfidf,450,1750427339.6259964,,,
451,4943,0,svm,max,balanced,tfidf,451,1750427339.6398578,,,
452,1147,0,svm,max,balanced,tfidf,452,1750427339.6536124,,,
453,2085,0,svm,max,balanced,tfidf,453,1750427339.6683507,,,
454,2558,0,svm,max,balanced,tfidf,454,1750427339.6856647,,,
455,6922,0,svm,max,balanced,tfidf,455,1750427339.7018862,,,
456,1122,0,svm,max,balanced,tfidf,456,1750427339.7185032,,,
457,4487,0,svm,max,balanced,tfidf,457,1750427339.73428,,,
458,3819,0,svm,max,balanced,tfidf,458,1750427339.7499917,,,
459,2708,0,svm,max,balanced,tfidf,459,1750427339.7645578,,,
460,8554,0,svm,max,balanced,tfidf,460,1750427339.779365,,,
461,4555,0,svm,max,balanced,tfidf,461,1750427339.7946856,,,
462,8025,0,svm,max,balanced,tfidf,462,1750427339.8108895,,,
463,8097,0,svm,max,balanced,tfidf,463,1750427339.82798,,,
464,7091,0,svm,max,balanced,tfidf,464,1750427339.844366,,,
465,540,0,svm,max,balanced,tfidf,465,1750427339.8619468,,,
466,6116,0,svm,max,balanced,tfidf,466,1750427339.877374,,,
467,1742,0,svm,max,balanced,tfidf,467,1750427339.8924372,,,
468,4044,0,svm,max,balanced,tfidf,468,1750427339.9082842,,,
469,6869,0,svm,max,balanced,tfidf,469,1750427339.924598,,,
470,4432,0,svm,max,balanced,tfidf,470,1750427339.9410715,,,
471,6918,0,svm,max,balanced,tfidf,471,1750427339.9594097,,,
472,5244,0,svm,max,balanced,tfidf,472,1750427339.975206,,,
473,1099,0,svm,max,balanced,tfidf,473,1750427339.99123,,,
474,4309,0,svm,max,balanced,tfidf,474,1750427340.0089984,,,
475,7533,0,svm,max,balanced,tfidf,475,1750427340.0291562,,,
476,5267,0,svm,max,balanced,tfidf,476,1750427340.046581,,,
477,7667,0,svm,max,balanced,tfidf,477,1750427340.0642786,,,
478,6944,0,svm,max,balanced,tfidf,478,1750427340.080164,,,
479,5130,0,svm,max,balanced,tfidf,479,1750427340.0954678,,,
480,1935,0,svm,max,balanced,tfidf,480,1750427340.1107712,,,
481,4163,0,svm,max,balanced,tfidf,481,1750427340.128499,,,
482,8004,0,svm,max,balanced,tfidf,482,1750427340.142897,,,
483,2737,0,svm,max,balanced,tfidf,483,1750427340.1589699,,,
484,5460,0,svm,max,balanced,tfidf,484,1750427340.1752627,,,
485,7751,0,svm,max,balanced,tfidf,485,1750427340.1913066,,,
486,6921,0,svm,max,balanced,tfidf,486,1750427340.2075188,,,
487,3217,0,svm,max,balanced,tfidf,487,1750427340.2232199,,,
488,8317,0,svm,max,balanced,tfidf,488,1750427340.2376611,,,
489,635,0,svm,max,balanced,tfidf,489,1750427340.2534053,,,
490,981,0,svm,max,balanced,tfidf,490,1750427340.2706103,,,
491,3505,0,svm,max,balanced,tfidf,491,1750427340.2873178,,,
492,5873,0,svm,max,balanced,tfidf,492,1750427340.3046486,,,
493,4458,0,svm,max,balanced,tfidf,493,1750427340.321134,,,
494,1221,0,svm,max,balanced,tfidf,494,1750427340.3366704,,,
495,1827,0,svm,max,balanced,tfidf,495,1750427340.352372,,,
496,5007,0,svm,max,balanced,tfidf,496,1750427340.3688285,,,
497,8116,0,svm,max,balanced,tfidf,497,1750427340.3875256,,,
498,3846,0,svm,max,balanced,tfidf,498,1750427340.4050465,,,
499,8218,0,svm,max,balanced,tfidf,499,1750427340.4221914,,,
500,6293,0,svm,max,balanced,tfidf,500,1750427340.4379492,,,
501,449,0,svm,max,balanced,tfidf,501,1750427340.453232,,,
502,5583,0,svm,max,balanced,tfidf,502,1750427340.4713762,,,
503,2036,0,svm,max,balanced,tfidf,503,1750427340.4868596,,,
504,7731,0,svm,max,balanced,tfidf,504,1750427340.5039608,,,
505,6401,0,svm,max,balanced,tfidf,505,1750427340.5214796,,,
506,1130,0,svm,max,balanced,tfidf,506,1750427340.5381927,,,
507,6454,0,svm,max,balanced,tfidf,507,1750427340.554531,,,
508,985,0,svm,max,balanced,tfidf,508,1750427340.5697262,,,
509,2446,0,svm,max,balanced,tfidf,509,1750427340.5862262,,,
510,8726,0,svm,max,balanced,tfidf,510,1750427340.6022904,,,
511,4043,0,svm,max,balanced,tfidf,511,1750427340.6195574,,,
512,3875,0,svm,max,balanced,tfidf,512,1750427340.6371658,,,
513,4096,0,svm,max,balanced,tfidf,513,1750427340.6551905,,,
514,2283,0,svm,max,balanced,tfidf,514,1750427340.6721208,,,
515,577,0,svm,max,balanced,tfidf,515,1750427340.6878724,,,
516,2433,0,svm,max,balanced,tfidf,516,1750427340.7042115,,,
517,804,0,svm,max,balanced,tfidf,517,1750427340.7208679,,,
518,5914,0,svm,max,balanced,tfidf,518,1750427340.739198,,,
519,2224,0,svm,max,balanced,tfidf,519,1750427340.7558825,,,
520,4238,0,svm,max,balanced,tfidf,520,1750427340.7734985,,,
521,171,0,svm,max,balanced,tfidf,521,1750427340.7894533,,,
522,1207,0,svm,max,balanced,tfidf,522,1750427340.8055913,,,
523,1926,0,svm,max,balanced,tfidf,523,1750427340.8235562,,,
524,5782,0,svm,max,balanced,tfidf,524,1750427340.8400085,,,
525,6704,0,svm,max,balanced,tfidf,525,1750427340.8578238,,,
526,2945,0,svm,max,balanced,tfidf,526,1750427340.8779554,,,
527,1048,0,svm,max,balanced,tfidf,527,1750427340.8944864,,,
528,5172,0,svm,max,balanced,tfidf,528,1750427340.911743,,,
529,264,0,svm,max,balanced,tfidf,529,1750427340.9282098,,,
530,2210,0,svm,max,balanced,tfidf,530,1750427340.9447906,,,
531,8783,0,svm,max,balanced,tfidf,531,1750427340.9614875,,,
532,6557,0,svm,max,balanced,tfidf,532,1750427340.978086,,,
533,5324,0,svm,max,balanced,tfidf,533,1750427340.9964592,,,
534,3678,0,svm,max,balanced,tfidf,534,1750427341.0138972,,,
535,7159,0,svm,max,balanced,tfidf,535,1750427341.0299764,,,
536,7695,0,svm,max,balanced,tfidf,536,1750427341.0467725,,,
537,2125,0,svm,max,balanced,tfidf,537,1750427341.0674603,,,
538,7062,0,svm,max,balanced,tfidf,538,1750427341.0963113,,,
539,8672,0,svm,max,balanced,tfidf,539,1750427341.1200786,,,
540,1532,0,svm,max,balanced,tfidf,540,1750427341.1377943,,,
541,5016,0,svm,max,balanced,tfidf,541,1750427341.1578836,,,
542,2680,0,svm,max,balanced,tfidf,542,1750427341.1788785,,,
543,2892,0,svm,max,balanced,tfidf,543,1750427341.1991794,,,
544,7984,0,svm,max,balanced,tfidf,544,1750427341.2200432,,,
545,5185,0,svm,max,balanced,tfidf,545,1750427341.2458644,,,
546,5368,0,svm,max,balanced,tfidf,546,1750427341.2676952,,,
547,3192,0,svm,max,balanced,tfidf,547,1750427341.2864892,,,
548,2428,0,svm,max,balanced,tfidf,548,1750427341.3025963,,,
549,7947,0,svm,max,balanced,tfidf,549,1750427341.320124,,,
550,7576,0,svm,max,balanced,tfidf,550,1750427341.337674,,,
551,3452,0,svm,max,balanced,tfidf,551,1750427341.357722,,,
552,5063,0,svm,max,balanced,tfidf,552,1750427341.3768733,,,
553,5239,0,svm,max,balanced,tfidf,553,1750427341.393696,,,
554,8698,0,svm,max,balanced,tfidf,554,1750427341.410864,,,
555,7887,0,svm,max,balanced,tfidf,555,1750427341.4273288,,,
556,1669,0,svm,max,balanced,tfidf,556,1750427341.4454768,,,
557,3551,0,svm,max,balanced,tfidf,557,1750427341.463482,,,
558,7602,0,svm,max,balanced,tfidf,558,1750427341.4817524,,,
559,4737,0,svm,max,balanced,tfidf,559,1750427341.498475,,,
560,3471,0,svm,max,balanced,tfidf,560,1750427341.513495,,,
561,260,0,svm,max,balanced,tfidf,561,1750427341.532601,,,
562,8213,0,svm,max,balanced,tfidf,562,1750427341.549047,,,
563,7541,0,svm,max,balanced,tfidf,563,1750427341.5673885,,,
564,5595,0,svm,max,balanced,tfidf,564,1750427341.5863645,,,
565,2478,0,svm,max,balanced,tfidf,565,1750427341.6050289,,,
566,2846,0,svm,max,balanced,tfidf,566,1750427341.6219072,,,
567,50,0,svm,max,balanced,tfidf,567,1750427341.63907,,,
568,6713,0,svm,max,balanced,tfidf,568,1750427341.6578429,,,
569,6655,0,svm,max,balanced,tfidf,569,1750427341.676159,,,
570,1524,0,svm,max,balanced,tfidf,570,1750427341.6950736,,,
571,8132,0,svm,max,balanced,tfidf,571,1750427341.7129815,,,
572,31,0,svm,max,balanced,tfidf,572,1750427341.7310243,,,
573,942,0,svm,max,balanced,tfidf,573,1750427341.7493048,,,
574,5255,0,svm,max,balanced,tfidf,574,1750427341.7682908,,,
575,734,0,svm,max,balanced,tfidf,575,1750427341.7866364,,,
576,1698,0,svm,max,balanced,tfidf,576,1750427341.80557,,,
577,2890,0,svm,max,balanced,tfidf,577,1750427341.823967,,,
578,4534,0,svm,max,balanced,tfidf,578,1750427341.8417637,,,
579,8722,0,svm,max,balanced,tfidf,579,1750427341.8599808,,,
580,8755,0,svm,max,balanced,tfidf,580,1750427341.8790977,,,
581,7123,0,svm,max,balanced,tfidf,581,1750427341.900978,,,
582,1167,0,svm,max,balanced,tfidf,582,1750427341.9184792,,,
583,7591,0,svm,max,balanced,tfidf,583,1750427341.9346244,,,
584,7466,0,svm,max,balanced,tfidf,584,1750427341.9512315,,,
585,5500,0,svm,max,balanced,tfidf,585,1750427341.9680479,,,
586,5778,0,svm,max,balanced,tfidf,586,1750427341.985834,,,
587,4915,0,svm,max,balanced,tfidf,587,1750427342.003334,,,
588,8710,0,svm,max,balanced,tfidf,588,1750427342.0217364,,,
589,7610,0,svm,max,balanced,tfidf,589,1750427342.0384161,,,
590,4461,0,svm,max,balanced,tfidf,590,1750427342.054714,,,
591,3303,0,svm,max,balanced,tfidf,591,1750427342.071572,,,
592,5400,0,svm,max,balanced,tfidf,592,1750427342.08833,,,
593,7645,0,svm,max,balanced,tfidf,593,1750427342.1060638,,,
594,374,0,svm,max,balanced,tfidf,594,1750427342.1232502,,,
595,1339,0,svm,max,balanced,tfidf,595,1750427342.1415415,,,
596,1608,0,svm,max,balanced,tfidf,596,1750427342.1582587,,,
597,3677,0,svm,max,balanced,tfidf,597,1750427342.1751602,,,
598,2038,0,svm,max,balanced,tfidf,598,1750427342.192627,,,
599,2340,0,svm,max,balanced,tfidf,599,1750427342.211688,,,
600,832,0,svm,max,balanced,tfidf,600,1750427342.229094,,,
601,3834,0,svm,max,balanced,tfidf,601,1750427342.2463872,,,
602,7356,0,svm,max,balanced,tfidf,602,1750427342.263101,,,
603,7455,0,svm,max,balanced,tfidf,603,1750427342.2791538,,,
604,4679,0,svm,max,balanced,tfidf,604,1750427342.2966774,,,
605,5133,0,svm,max,balanced,tfidf,605,1750427342.314362,,,
606,7770,0,svm,max,balanced,tfidf,606,1750427342.331393,,,
607,1811,0,svm,max,balanced,tfidf,607,1750427342.350049,,,
608,4300,0,svm,max,balanced,tfidf,608,1750427342.3670592,,,
609,2295,0,svm,max,balanced,tfidf,609,1750427342.383928,,,
610,7385,0,svm,max,balanced,tfidf,610,1750427342.402563,,,
611,2880,0,svm,max,balanced,tfidf,611,1750427342.4207094,,,
612,7614,0,svm,max,balanced,tfidf,612,1750427342.4385452,,,
613,3617,0,svm,max,balanced,tfidf,613,1750427342.4551535,,,
614,2464,0,svm,max,balanced,tfidf,614,1750427342.4730344,,,
615,7936,0,svm,max,balanced,tfidf,615,1750427342.4902616,,,
616,7396,0,svm,max,balanced,tfidf,616,1750427342.5079877,,,
617,686,0,svm,max,balanced,tfidf,617,1750427342.5265272,,,
618,4507,0,svm,max,balanced,tfidf,618,1750427342.544144,,,
619,5163,0,svm,max,balanced,tfidf,619,1750427342.5612214,,,
620,6331,0,svm,max,balanced,tfidf,620,1750427342.5814357,,,
621,1312,0,svm,max,balanced,tfidf,621,1750427342.599942,,,
622,57,0,svm,max,balanced,tfidf,622,1750427342.618253,,,
623,5109,0,svm,max,balanced,tfidf,623,1750427342.6351888,,,
624,1511,0,svm,max,balanced,tfidf,624,1750427342.655506,,,
625,2875,0,svm,max,balanced,tfidf,625,1750427342.6729288,,,
626,4954,0,svm,max,balanced,tfidf,626,1750427342.69121,,,
627,7870,0,svm,max,balanced,tfidf,627,1750427342.7103932,,,
628,3691,0,svm,max,balanced,tfidf,628,1750427342.7282934,,,
629,7726,0,svm,max,balanced,tfidf,629,1750427342.7480755,,,
630,7657,0,svm,max,balanced,tfidf,630,1750427342.7672062,,,
631,7521,0,svm,max,balanced,tfidf,631,1750427342.7848213,,,
632,3558,0,svm,max,balanced,tfidf,632,1750427342.8039734,,,
633,2988,0,svm,max,balanced,tfidf,633,1750427342.8221076,,,
634,2949,0,svm,max,balanced,tfidf,634,1750427342.841725,,,
635,4664,0,svm,max,balanced,tfidf,635,1750427342.859825,,,
636,3915,0,svm,max,balanced,tfidf,636,1750427342.8776464,,,
637,1021,0,svm,max,balanced,tfidf,637,1750427342.8942614,,,
638,4801,0,svm,max,balanced,tfidf,638,1750427342.9106789,,,
639,5662,0,svm,max,balanced,tfidf,639,1750427342.9296465,,,
640,108,0,svm,max,balanced,tfidf,640,1750427342.9487734,,,
641,250,0,svm,max,balanced,tfidf,641,1750427342.9673953,,,
642,4011,0,svm,max,balanced,tfidf,642,1750427342.9849546,,,
643,8215,0,svm,max,balanced,tfidf,643,1750427343.002823,,,
644,5024,0,svm,max,balanced,tfidf,644,1750427343.0208519,,,
645,8533,0,svm,max,balanced,tfidf,645,1750427343.0394049,,,
646,254,0,svm,max,balanced,tfidf,646,1750427343.058558,,,
647,6385,0,svm,max,balanced,tfidf,647,1750427343.0779264,,,
648,5378,0,svm,max,balanced,tfidf,648,1750427343.0958683,,,
649,4747,0,svm,max,balanced,tfidf,649,1750427343.1140783,,,
650,7839,0,svm,max,balanced,tfidf,650,1750427343.1322002,,,
651,4207,0,svm,max,balanced,tfidf,651,1750427343.1498961,,,
652,2915,0,svm,max,balanced,tfidf,652,1750427343.1689653,,,
653,7012,0,svm,max,balanced,tfidf,653,1750427343.1890419,,,
654,3260,0,svm,max,balanced,tfidf,654,1750427343.2068899,,,
655,6,0,svm,max,balanced,tfidf,655,1750427343.2250438,,,
656,1741,0,svm,max,balanced,tfidf,656,1750427343.2436395,,,
657,2049,0,svm,max,balanced,tfidf,657,1750427343.2622678,,,
658,4079,0,svm,max,balanced,tfidf,658,1750427343.280442,,,
659,2372,0,svm,max,balanced,tfidf,659,1750427343.2993355,,,
660,6244,0,svm,max,balanced,tfidf,660,1750427343.3192992,,,
661,8447,0,svm,max,balanced,tfidf,661,1750427343.3388157,,,
662,1808,0,svm,max,balanced,tfidf,662,1750427343.3602066,,,
663,2119,0,svm,max,balanced,tfidf,663,1750427343.3790855,,,
664,1702,0,svm,max,balanced,tfidf,664,1750427343.3983524,,,
665,4932,0,svm,max,balanced,tfidf,665,1750427343.418828,,,
666,7669,0,svm,max,balanced,tfidf,666,1750427343.4365916,,,
667,4182,0,svm,max,balanced,tfidf,667,1750427343.4557142,,,
668,5747,0,svm,max,balanced,tfidf,668,1750427343.4747066,,,
669,2164,0,svm,max,balanced,tfidf,669,1750427343.49154,,,
670,8391,0,svm,max,balanced,tfidf,670,1750427343.5106742,,,
671,7628,0,svm,max,balanced,tfidf,671,1750427343.5306897,,,
672,382,0,svm,max,balanced,tfidf,672,1750427343.5484247,,,
673,2562,0,svm,max,balanced,tfidf,673,1750427343.5646968,,,
674,7963,0,svm,max,balanced,tfidf,674,1750427343.5826347,,,
675,4148,0,svm,max,balanced,tfidf,675,1750427343.6001613,,,
676,4418,0,svm,max,balanced,tfidf,676,1750427343.6196756,,,
677,1857,0,svm,max,balanced,tfidf,677,1750427343.6382945,,,
678,3923,0,svm,max,balanced,tfidf,678,1750427343.655111,,,
679,3747,0,svm,max,balanced,tfidf,679,1750427343.672528,,,
680,7252,0,svm,max,balanced,tfidf,680,1750427343.6913326,,,
681,5138,0,svm,max,balanced,tfidf,681,1750427343.7107186,,,
682,3395,0,svm,max,balanced,tfidf,682,1750427343.729663,,,
683,8176,0,svm,max,balanced,tfidf,683,1750427343.7489293,,,
684,6315,0,svm,max,balanced,tfidf,684,1750427343.7678673,,,
685,7907,0,svm,max,balanced,tfidf,685,1750427343.7866507,,,
686,3774,0,svm,max,balanced,tfidf,686,1750427343.804909,,,
687,6841,0,svm,max,balanced,tfidf,687,1750427343.8239436,,,
688,4448,0,svm,max,balanced,tfidf,688,1750427343.8436854,,,
689,8288,0,svm,max,balanced,tfidf,689,1750427343.8632717,,,
690,5232,0,svm,max,balanced,tfidf,690,1750427343.8841002,,,
691,6600,0,svm,max,balanced,tfidf,691,1750427343.9024515,,,
692,4612,0,svm,max,balanced,tfidf,692,1750427343.9204755,,,
693,7106,0,svm,max,balanced,tfidf,693,1750427343.9387531,,,
694,862,0,svm,max,balanced,tfidf,694,1750427343.9573963,,,
695,5597,0,svm,max,balanced,tfidf,695,1750427343.9778013,,,
696,6525,0,svm,max,balanced,tfidf,696,1750427343.9968433,,,
697,5064,0,svm,max,balanced,tfidf,697,1750427344.014793,,,
698,775,0,svm,max,balanced,tfidf,698,1750427344.0328627,,,
699,954,0,svm,max,balanced,tfidf,699,1750427344.0516298,,,
700,4810,0,svm,max,balanced,tfidf,700,1750427344.0713258,,,
701,7812,0,svm,max,balanced,tfidf,701,1750427344.0910833,,,
702,7674,0,svm,max,balanced,tfidf,702,1750427344.1096606,,,
703,3220,0,svm,max,balanced,tfidf,703,1750427344.1281881,,,
704,1396,0,svm,max,balanced,tfidf,704,1750427344.1471376,,,
705,2869,0,svm,max,balanced,tfidf,705,1750427344.1650558,,,
706,8762,0,svm,max,balanced,tfidf,706,1750427344.185977,,,
707,4755,0,svm,max,balanced,tfidf,707,1750427344.2054024,,,
708,2207,0,svm,max,balanced,tfidf,708,1750427344.22623,,,
709,6496,0,svm,max,balanced,tfidf,709,1750427344.2462494,,,
710,7949,0,svm,max,balanced,tfidf,710,1750427344.2650962,,,
711,8295,0,svm,max,balanced,tfidf,711,1750427344.2829456,,,
712,2239,0,svm,max,balanced,tfidf,712,1750427344.3025138,,,
713,1053,0,svm,max,balanced,tfidf,713,1750427344.32363,,,
714,8691,0,svm,max,balanced,tfidf,714,1750427344.342774,,,
715,5261,0,svm,max,balanced,tfidf,715,1750427344.3602517,,,
716,907,0,svm,max,balanced,tfidf,716,1750427344.3786123,,,
717,7124,0,svm,max,balanced,tfidf,717,1750427344.3968074,,,
718,6503,0,svm,max,balanced,tfidf,718,1750427344.4197524,,,
719,2705,0,svm,max,balanced,tfidf,719,1750427344.437757,,,
720,2847,0,svm,max,balanced,tfidf,720,1750427344.4555182,,,
721,3716,0,svm,max,balanced,tfidf,721,1750427344.4740722,,,
722,2087,0,svm,max,balanced,tfidf,722,1750427344.4942048,,,
723,5010,0,svm,max,balanced,tfidf,723,1750427344.5123892,,,
724,1509,0,svm,max,balanced,tfidf,724,1750427344.5323389,,,
725,8489,0,svm,max,balanced,tfidf,725,1750427344.5537357,,,
726,7609,0,svm,max,balanced,tfidf,726,1750427344.572583,,,
727,6482,0,svm,max,balanced,tfidf,727,1750427344.593341,,,
728,5567,0,svm,max,balanced,tfidf,728,1750427344.61251,,,
729,6684,0,svm,max,balanced,tfidf,729,1750427344.630673,,,
730,7275,0,svm,max,balanced,tfidf,730,1750427344.6526842,,,
731,2046,0,svm,max,balanced,tfidf,731,1750427344.6742246,,,
732,6112,0,svm,max,balanced,tfidf,732,1750427344.69489,,,
733,3457,0,svm,max,balanced,tfidf,733,1750427344.7136555,,,
734,1835,0,svm,max,balanced,tfidf,734,1750427344.733511,,,
735,6288,0,svm,max,balanced,tfidf,735,1750427344.7530303,,,
736,178,0,svm,max,balanced,tfidf,736,1750427344.7758162,,,
737,5330,0,svm,max,balanced,tfidf,737,1750427344.797927,,,
738,3418,0,svm,max,balanced,tfidf,738,1750427344.8216457,,,
739,2314,0,svm,max,balanced,tfidf,739,1750427344.855519,,,
740,5269,0,svm,max,balanced,tfidf,740,1750427344.8826091,,,
741,2235,0,svm,max,balanced,tfidf,741,1750427344.9017015,,,
742,8709,0,svm,max,balanced,tfidf,742,1750427344.922045,,,
743,3407,0,svm,max,balanced,tfidf,743,1750427344.9427419,,,
744,5281,0,svm,max,balanced,tfidf,744,1750427344.9627204,,,
745,8462,0,svm,max,balanced,tfidf,745,1750427344.9826815,,,
746,8195,0,svm,max,balanced,tfidf,746,1750427345.004492,,,
747,5066,0,svm,max,balanced,tfidf,747,1750427345.0277276,,,
748,5617,0,svm,max,balanced,tfidf,748,1750427345.0494978,,,
749,771,0,svm,max,balanced,tfidf,749,1750427345.068539,,,
750,6581,0,svm,max,balanced,tfidf,750,1750427345.0877647,,,
751,5226,0,svm,max,balanced,tfidf,751,1750427345.1092408,,,
752,107,0,svm,max,balanced,tfidf,752,1750427345.128213,,,
753,3134,0,svm,max,balanced,tfidf,753,1750427345.1504617,,,
754,5082,0,svm,max,balanced,tfidf,754,1750427345.1709416,,,
755,6797,0,svm,max,balanced,tfidf,755,1750427345.1932867,,,
756,1258,0,svm,max,balanced,tfidf,756,1750427345.2133167,,,
757,7033,0,svm,max,balanced,tfidf,757,1750427345.2392495,,,
758,7943,0,svm,max,balanced,tfidf,758,1750427345.2695897,,,
